cmpnd,org,log_slope,first_quartile,third_quartile,iqr,outlier_thresh,is_outlier,mean_slope,activity_level
biotin,Kocuria varians,0.9280673991936703,0.9099175622301472,1.596178284295159,0.6862607220650119,1.0293910830975177,FALSE,1.2276408534843413,low
biotin,Intrasporangiaceae bacterium URHB0013,0.855468051339578,0.9099175622301472,1.596178284295159,0.6862607220650119,1.0293910830975177,FALSE,1.2276408534843413,low
biotin,Isoptericola variabilis,0.8138447541307154,0.9099175622301472,1.596178284295159,0.6862607220650119,1.0293910830975177,FALSE,1.2276408534843413,low
biotin,Dermabacter hominis,0.8000452349372857,0.9099175622301472,1.596178284295159,0.6862607220650119,1.0293910830975177,FALSE,1.2276408534843413,low
butoxy,Actinoplanes atraurantiacus,2.0363037439859912,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Agrococcus casei,1.3217431331794713,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Anaerocolumna xylanovorans,1.468848209724024,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Arenimonas oryziterrae,2.101892638944637,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,high
butoxy,Arthrobacter globiformis,2.2902050459395564,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,high
butoxy,Auraticoccus monumenti,2.114256509773592,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,high
butoxy,Bacteriovorax sp. BAL6 X,1.9081537428908213,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Bacteroides luti,1.4458426531364836,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Brachybacterium paraconglomeratum,1.6289472139596963,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Brevibacterium mcbrellneri,1.384961017769499,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Cephaloticoccus capnophilus,1.6146631480429852,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Chromatocurvus halotolerans,1.5858982312964462,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Clavibacter michiganensis,1.3810779454016129,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Clostridium combesii,1.9023936879915908,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Dermabacter hominis,2.315961738564802,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,high
butoxy,Desulfobacter curvatus,1.8556728036293724,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Frankiales bacterium YIM 75000,1.5465997057744654,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Geodermatophilus obscurus,1.8844875069044165,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Granulosicoccus antarcticus,2.504159989041647,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,high
butoxy,Intrasporangiaceae bacterium URHB0013,1.8048777210174927,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Kineosphaera limosa,1.4828605048938874,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Kocuria flava,0.873801883443014,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Kytococcus sedentarius,2.908475939962973,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,high
butoxy,Luteimonas tolerans,1.9999637788666682,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Micromonospora avicenniae,1.4024819501650188,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Mobilicoccus massiliensis,2.394259402808562,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,high
butoxy,Mycolicibacterium obuense,1.6176426383701608,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Nakamurella multipartita,1.784420509976391,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Nonomuraea candida,1.8252042860431474,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Paenibacillus polysaccharolyticus,1.6265989238259477,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
butoxy,Pelobacter propionicus DSM 2379,1.7593447564429683,1.7593447564429683,2.4422836449834775,0.6829388885405092,1.0244083328107638,FALSE,2.0539933028900084,low
azido,Actinoplanes atraurantiacus,1.8108033307488873,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Arenimonas oryziterrae,1.9729569164855418,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,high
azido,Arthrobacter globiformis,1.910035022393131,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,high
azido,Auraticoccus monumenti,1.5751238059271588,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Bacteriovorax sp. BAL6 X,1.6882773215912654,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Brachybacterium alimentarium,1.7116625760546307,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Cephaloticoccus capnophilus,1.3761066165411728,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Chromatocurvus halotolerans,1.8976661610946872,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,high
azido,Dermabacter hominis,2.0209598381592557,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,high
azido,Dermatophilus congolensis,1.5797919220517995,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Enhygromyxa salina,1.5138318656962688,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Geodermatophilus obscurus,1.3969662865180335,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Granulosicoccus antarcticus,2.372358744666914,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,high
azido,Halobacteriovorax marinus,1.4677580616916148,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Humibacillus sp. DSM 29435,1.8239897680171826,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Intrasporangiaceae bacterium URHB0013,1.9479912655381348,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,high
azido,Isoptericola variabilis,1.086990784576204,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,TRUE,1.8558236801086523,low
azido,Kocuria flava,1.6673239173715295,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
azido,Kocuria varians,2.1469175940157714,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,high
azido,Kytococcus sedentarius,2.8921787472704388,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,TRUE,1.8558236801086523,high
azido,Leifsonia sp. Leaf325,1.6148251795078938,1.6640174043923954,2.004376599110255,0.34035919471785947,0.5105387920767892,FALSE,1.8558236801086523,low
