org,max_slope,r2,intercept
Kineosphaera limosa,0.11636158500523187,0.9957569811407682,-4.541847777626151
Kocuria flava,0.20360857103862434,0.9982007339230644,-3.2328506437377906
Kocuria varians,0.2254935626222647,0.9958666212002807,-5.051330967653897
Kytococcus sedentarius,1.4178596970110549,0.997973882894533,-2.3561211045903345
Legionella brunensis,0.08173322414812795,0.9615242267034828,-3.6540232018561656
Leifsonia sp. Leaf325,0.1678350393521679,0.9506612282955456,-6.593012419817135
Luteimonas tolerans,0.25518838997315874,0.9993285592680329,-4.302687957781737
Microlunatus phosphovorus,0.13677403211864794,0.9260659807421971,-5.921779263909756
Micromonospora avicenniae,0.1422527637505119,0.9257232458466207,-4.726439379464101
Micromonospora peucetia,0.2331549974978391,0.9906169261785487,-4.535861425776823
Mobilicoccus massiliensis,0.4911044083526682,0.9978078944139246,-6.500440835266829
Mycolicibacterium obuense,0.15409935853691828,0.9641358085119905,-5.895442882489439
Nakamurella multipartita,0.1376860925344616,0.9343902740018561,-4.755578181156469
Nesterenkonia alba,0.061000409444520336,0.9453458781142431,-3.526432828351777
Nonomuraea candida,0.11596160320276606,0.9896389945926504,-4.167448887675737
Okibacterium fritillariae,0.13126218097447798,0.964654012613929,-5.163457076566141
Paenibacillus polysaccharolyticus,0.09316327737591554,0.9745147955045111,-3.7101531322505945
Pelobacter propionicus DSM 2379,0.05027733042172784,0.9228945277344484,-2.702544197261287
Plantibacter sp. VKM Ac-1784,0.09343715026613894,0.9362418469278546,-4.592164596697163
Pseudoxanthomonas,0.23462499431327066,0.9988273008182128,-4.124878849915854
Psychromonas aquimarina,0.11235858241208316,0.9868748808856247,-4.058821345707672
Rothia mucilaginosa,0.16325945134434292,0.9929419160597669,-4.493199035530703
Saccharothrix espanaensis,0.09781083663163645,0.9867517578889874,-3.774431099586023
Sandaracinus amylolyticus,0.1214409717483282,0.9971863162683667,-4.705600837086594
Sanguibacter keddieii,0.1662911605477459,0.9135746031604014,-6.461944497520606
Sediminihabitans luteus,0.12977180292070428,0.9971193670593301,-4.579969610117845
Silanimonas lenta,0.19304472044038037,0.9850019525959836,-4.758964651289766
Streptococcus pneumoniae,0.10078331286110734,0.9189283944349538,-4.043766616623463
Streptomyces ambofaciens,0.1060569582821528,0.9947271134285903,-4.141650061416694
Streptomyces avermitilis,0.09901014512533553,0.9918192765033799,-4.056171147809487
Subtercola sp. Z020,0.1502167326327283,0.9804559208249126,-5.240245302761492
Thermomonas haemolytica,0.3624936991037716,0.9982662619100691,-5.901691005868724
Virgibacillus salinus,0.08728520085528417,0.9862044281556501,-3.0143956143942665
Wenzhouxiangella sediminis,0.1273604476593422,0.998064549321546,-4.52737455074839
Xanthomonas translucens,0.5383016241299304,0.9992817895204206,-3.8213843774168743
XC,0.2109439061007234,0.9689788481265236,-4.297299030981317
